year,month,Country,Port,HL,port call
2018,5,Solomon Islands,Honiara,Passenger,8
2018,5,Solomon Islands,Honiara,Tanker,5
2018,5,Solomon Islands,Mbulo,Cargo,4
2018,5,Solomon Islands,Ndora,Cargo,1
2018,5,Solomon Islands,Port Noro,Cargo,35
2018,5,Solomon Islands,Port Noro,Fishing,4
2018,5,Solomon Islands,Port Noro,Passenger,1
2018,5,Solomon Islands,Port Noro,Tanker,1
2018,5,Solomon Islands,Rennell Island,Cargo,4
2018,5,Solomon Islands,Rennell Island,Fishing,1
2018,5,Solomon Islands,Ringgi Cove,Cargo,1
2018,5,Solomon Islands,Seghe,Cargo,4
2018,5,Tonga,Neiafu,Cargo,1
2018,5,Tonga,Neiafu,Passenger,16
2018,5,Tonga,Nuku Alofa,Cargo,12
2018,5,Tonga,Nuku Alofa,Fishing,1
2018,5,Tonga,Nuku Alofa,Passenger,22
2018,5,Tonga,Nuku Alofa,Tanker,3
2018,5,Tonga,Pangai,Passenger,19
2018,5,Tuvalu,Funafuti Atoll,Cargo,12
2018,5,Tuvalu,Funafuti Atoll,Fishing,13
2018,5,Tuvalu,Funafuti Atoll,Passenger,1
2018,5,Tuvalu,Funafuti Atoll,Tanker,1
2018,5,Vanuatu,Luganville,Cargo,5
2018,5,Vanuatu,Luganville,Passenger,1
2018,5,Vanuatu,Luganville,Tanker,1
2018,5,Vanuatu,Port Vila,Cargo,11
2018,5,Vanuatu,Port Vila,Passenger,9
2018,5,Vanuatu,Port Vila,Tanker,2
2018,6,Fiji,Lautoka Harbor,Cargo,23
2018,6,Fiji,Lautoka Harbor,Passenger,3
2018,6,Fiji,Lautoka Harbor,Tanker,17
2018,6,Fiji,Levuka,Cargo,13
2018,6,Fiji,Levuka,Fishing,4
2018,6,Fiji,Levuka,Passenger,1
2018,6,Fiji,Malai,Cargo,2
2018,6,Fiji,Malai,Tanker,4
2018,6,Fiji,Nabouwalu Jetty,Cargo,1
2018,6,Fiji,Port of Savusavu Bay,Passenger,18
2018,6,Fiji,Suva Harbor,Cargo,30
2018,6,Fiji,Suva Harbor,Fishing,75
2018,6,Fiji,Suva Harbor,Passenger,36
2018,6,Fiji,Suva Harbor,Tanker,6
2018,6,Kiribati,Kiribati,Fishing,1
2018,6,Kiribati,Kiribati,Tanker,2
2018,6,Kiribati,Tarawa Atoll,Cargo,5
2018,6,Kiribati,Tarawa Atoll,Fishing,9
2018,6,Kiribati,Tarawa Atoll,Passenger,1
2018,6,Kiribati,Tarawa Atoll,Tanker,2
2018,6,Marshall Islands,Ebeye,Cargo,2
2018,6,Marshall Islands,Kwajalein,Cargo,2
2018,6,Marshall Islands,Majuro Atoll,Cargo,14
2018,6,Marshall Islands,Majuro Atoll,Fishing,75
2018,6,Micronesia,Colonia,Cargo,5
2018,6,Micronesia,Lele Harbor,Cargo,6
2018,6,Micronesia,Lele Harbor,Fishing,7
2018,6,Micronesia,Moen,Cargo,3
2018,6,Micronesia,Pornpei Harbor,Cargo,12
2018,6,Micronesia,Pornpei Harbor,Fishing,97
2018,6,Micronesia,Pornpei Harbor,Tanker,1
2018,6,Nauru,Nauru,Cargo,1
2018,6,Palau,Malakal Harbor,Cargo,4
2018,6,Palau,Malakal Harbor,Fishing,8
2018,6,Papua New Guinea,Alotoa,Cargo,9
2018,6,Papua New Guinea,Alotoa,Fishing,1
2018,6,Papua New Guinea,Alotoa,Passenger,2
2018,6,Papua New Guinea,Alotoa,Tanker,5
2018,6,Papua New Guinea,Buka,Cargo,5
2018,6,Papua New Guinea,Buka,Passenger,3
2018,6,Papua New Guinea,Daru,Cargo,6
2018,6,Papua New Guinea,Kavieng Harbor,Cargo,11
2018,6,Papua New Guinea,Kavieng Harbor,Fishing,1
2018,6,Papua New Guinea,Kavieng Harbor,Tanker,2
2018,6,Papua New Guinea,Kieta,Cargo,2
2018,6,Papua New Guinea,Kimbe,Cargo,23
2018,6,Papua New Guinea,Kimbe,Passenger,7
2018,6,Papua New Guinea,Kimbe,Tanker,6
2018,6,Papua New Guinea,Lae,Cargo,50
2018,6,Papua New Guinea,Lae,Fishing,6
2018,6,Papua New Guinea,Lae,Passenger,4
2018,6,Papua New Guinea,Lae,Tanker,6
2018,6,Papua New Guinea,Madang,Cargo,14
2018,6,Papua New Guinea,Madang,Fishing,18
2018,6,Papua New Guinea,Madang,Passenger,8
2018,6,Papua New Guinea,Madang,Tanker,1
2018,6,Papua New Guinea,Oro Bay,Cargo,7
2018,6,Papua New Guinea,Oro Bay,Tanker,4
2018,6,Papua New Guinea,Port Moresby,Cargo,76
2018,6,Papua New Guinea,Port Moresby,Fishing,6
2018,6,Papua New Guinea,Port Moresby,Tanker,24
2018,6,Papua New Guinea,Put Put,Cargo,7
2018,6,Papua New Guinea,Put Put,Passenger,7
2018,6,Papua New Guinea,Put Put,Tanker,1
2018,6,Papua New Guinea,Rabaul,Cargo,24
2018,6,Papua New Guinea,Rabaul,Fishing,13
2018,6,Papua New Guinea,Rabaul,Passenger,7
2018,6,Papua New Guinea,Rabaul,Tanker,3
2018,6,Papua New Guinea,Vanimo,Cargo,12
2018,6,Papua New Guinea,Vanimo,Passenger,1
2018,6,Papua New Guinea,Wewak Harbor,Cargo,15
2018,6,Papua New Guinea,Wewak Harbor,Fishing,4
2018,6,Papua New Guinea,Wewak Harbor,Tanker,2
2018,6,Samoa,Apia,Cargo,24
2018,6,Samoa,Apia,Fishing,12
2018,6,Samoa,Apia,Passenger,6
2018,6,Samoa,Apia,Tanker,1
2018,6,Samoa,Salelologa,Cargo,4
2018,6,Solomon Islands,Gizo Harbor,Cargo,2
2018,6,Solomon Islands,Gizo Harbor,Fishing,1
2018,6,Solomon Islands,Honiara,Cargo,16
2018,6,Solomon Islands,Honiara,Fishing,39
2018,6,Solomon Islands,Honiara,Passenger,8
2018,6,Solomon Islands,Honiara,Tanker,6
2018,6,Solomon Islands,Mbulo,Cargo,2
2018,6,Solomon Islands,Ndora,Cargo,1
2018,6,Solomon Islands,Port Noro,Cargo,19
2018,6,Solomon Islands,Port Noro,Fishing,9
2018,6,Solomon Islands,Rennell Island,Cargo,6
2018,6,Solomon Islands,Rennell Island,Fishing,1
2018,6,Solomon Islands,Ringgi Cove,Cargo,1
2018,6,Solomon Islands,Seghe,Cargo,2
2018,6,Tonga,Neiafu,Cargo,1
2018,6,Tonga,Neiafu,Passenger,13
2018,6,Tonga,Nuku Alofa,Cargo,15
2018,6,Tonga,Nuku Alofa,Passenger,32
2018,6,Tonga,Nuku Alofa,Tanker,4
2018,6,Tonga,Pangai,Cargo,4
2018,6,Tonga,Pangai,Fishing,1
2018,6,Tonga,Pangai,Passenger,23
2018,6,Tuvalu,Funafuti Atoll,Cargo,6
2018,6,Vanuatu,Luganville,Cargo,5
2018,6,Vanuatu,Luganville,Tanker,1
2018,6,Vanuatu,Port Vila,Cargo,11
2018,6,Vanuatu,Port Vila,Passenger,8
2018,6,Vanuatu,Port Vila,Tanker,1
2018,7,Fiji,Lautoka Harbor,Cargo,25
2018,7,Fiji,Lautoka Harbor,Fishing,2
2018,7,Fiji,Lautoka Harbor,Passenger,5
2018,7,Fiji,Lautoka Harbor,Tanker,16
2018,7,Fiji,Levuka,Cargo,12
2018,7,Fiji,Levuka,Fishing,3
2018,7,Fiji,Malai,Cargo,2
2018,7,Fiji,Malai,Passenger,1
2018,7,Fiji,Malai,Tanker,2
2018,7,Fiji,Nabouwalu Jetty,Cargo,1
2018,7,Fiji,Port of Savusavu Bay,Passenger,18
2018,7,Fiji,Suva Harbor,Cargo,31
2018,7,Fiji,Suva Harbor,Fishing,112
2018,7,Fiji,Suva Harbor,Passenger,36
2018,7,Fiji,Suva Harbor,Tanker,5
2018,7,Kiribati,Kiribati,Cargo,2
2018,7,Kiribati,Kiribati,Fishing,2
2018,7,Kiribati,Tarawa Atoll,Cargo,3
2018,7,Kiribati,Tarawa Atoll,Fishing,14
2018,7,Kiribati,Tarawa Atoll,Tanker,3
2018,7,Marshall Islands,Ebeye,Cargo,2
2018,7,Marshall Islands,Kwajalein,Cargo,2
2018,7,Marshall Islands,Kwajalein,Tanker,1
2018,7,Marshall Islands,Majuro Atoll,Cargo,10
2018,7,Marshall Islands,Majuro Atoll,Fishing,95
2018,7,Marshall Islands,Majuro Atoll,Tanker,1
2018,7,Micronesia,Colonia,Cargo,6
2018,7,Micronesia,Colonia,Fishing,2
2018,7,Micronesia,Lele Harbor,Cargo,4
2018,7,Micronesia,Lele Harbor,Fishing,3
2018,7,Micronesia,Moen,Cargo,4
2018,7,Micronesia,Pornpei Harbor,Cargo,10
2018,7,Micronesia,Pornpei Harbor,Fishing,56
2018,7,Micronesia,Pornpei Harbor,Tanker,1
2018,7,Nauru,Nauru,Cargo,2
2018,7,Palau,Malakal Harbor,Cargo,7
2018,7,Palau,Malakal Harbor,Fishing,23
2018,7,Palau,Malakal Harbor,Tanker,1
2018,7,Papua New Guinea,Alotoa,Cargo,8
2018,7,Papua New Guinea,Alotoa,Fishing,6
2018,7,Papua New Guinea,Alotoa,Passenger,4
2018,7,Papua New Guinea,Alotoa,Tanker,5
2018,7,Papua New Guinea,Buka,Cargo,5
2018,7,Papua New Guinea,Buka,Passenger,4
2018,7,Papua New Guinea,Kavieng Harbor,Cargo,8
2018,7,Papua New Guinea,Kavieng Harbor,Tanker,2
2018,7,Papua New Guinea,Kieta,Cargo,3
2018,7,Papua New Guinea,Kimbe,Cargo,19
2018,7,Papua New Guinea,Kimbe,Passenger,5
2018,7,Papua New Guinea,Kimbe,Tanker,4
2018,7,Papua New Guinea,Lae,Cargo,54
2018,7,Papua New Guinea,Lae,Fishing,6
2018,7,Papua New Guinea,Lae,Passenger,4
2018,7,Papua New Guinea,Lae,Tanker,7
2018,7,Papua New Guinea,Madang,Cargo,11
2018,7,Papua New Guinea,Madang,Fishing,13
2018,7,Papua New Guinea,Madang,Passenger,10
2018,7,Papua New Guinea,Madang,Tanker,3
2018,7,Papua New Guinea,Oro Bay,Cargo,11
2018,7,Papua New Guinea,Oro Bay,Tanker,3
2018,7,Papua New Guinea,Port Moresby,Cargo,69
2018,7,Papua New Guinea,Port Moresby,Fishing,2
2018,7,Papua New Guinea,Port Moresby,Tanker,23
2018,7,Papua New Guinea,Put Put,Cargo,9
2018,7,Papua New Guinea,Put Put,Passenger,3
2018,7,Papua New Guinea,Put Put,Tanker,2
2018,7,Papua New Guinea,Rabaul,Cargo,31
2018,7,Papua New Guinea,Rabaul,Fishing,16
2018,7,Papua New Guinea,Rabaul,Passenger,5
2018,7,Papua New Guinea,Rabaul,Tanker,7
2018,7,Papua New Guinea,Vanimo,Cargo,11
2018,7,Papua New Guinea,Vanimo,Tanker,1
2018,7,Papua New Guinea,Wewak Harbor,Cargo,15
2018,7,Papua New Guinea,Wewak Harbor,Fishing,2
2018,7,Papua New Guinea,Wewak Harbor,Tanker,1
2018,7,Samoa,Apia,Cargo,28
2018,7,Samoa,Apia,Fishing,13
2018,7,Samoa,Apia,Passenger,4
2018,7,Samoa,Apia,Tanker,1
2018,7,Samoa,Salelologa,Cargo,5
2018,7,Solomon Islands,Gizo Harbor,Cargo,1
2018,7,Solomon Islands,Honiara,Cargo,16
2018,7,Solomon Islands,Honiara,Fishing,17
2018,7,Solomon Islands,Honiara,Passenger,6
2018,7,Solomon Islands,Honiara,Tanker,5
2018,7,Solomon Islands,Mbulo,Cargo,2
2018,7,Solomon Islands,Ndora,Cargo,1
2018,7,Solomon Islands,Port Noro,Cargo,26
2018,7,Solomon Islands,Port Noro,Fishing,11
2018,7,Solomon Islands,Port Noro,Tanker,1
2018,7,Solomon Islands,Rennell Island,Cargo,4
2018,7,Solomon Islands,Rennell Island,Fishing,1
2018,7,Solomon Islands,Seghe,Cargo,2
2018,7,Tonga,Neiafu,Cargo,3
2018,7,Tonga,Neiafu,Fishing,2
2018,7,Tonga,Neiafu,Passenger,8
2018,7,Tonga,Nuku Alofa,Cargo,15
2018,7,Tonga,Nuku Alofa,Fishing,2
2018,7,Tonga,Nuku Alofa,Passenger,20
2018,7,Tonga,Nuku Alofa,Tanker,4
2018,7,Tonga,Pangai,Cargo,3
2018,7,Tonga,Pangai,Passenger,16
2018,7,Tuvalu,Funafuti Atoll,Cargo,5
2018,7,Tuvalu,Funafuti Atoll,Fishing,2
2018,7,Tuvalu,Funafuti Atoll,Tanker,1
2018,7,Vanuatu,Luganville,Cargo,6
2018,7,Vanuatu,Luganville,Passenger,4
2018,7,Vanuatu,Port Vila,Cargo,10
2018,7,Vanuatu,Port Vila,Passenger,8
2018,7,Vanuatu,Port Vila,Tanker,2
2018,8,Fiji,Lautoka Harbor,Cargo,21
2018,8,Fiji,Lautoka Harbor,Fishing,2
2018,8,Fiji,Lautoka Harbor,Passenger,5
2018,8,Fiji,Lautoka Harbor,Tanker,19
2018,8,Fiji,Levuka,Cargo,14
2018,8,Fiji,Levuka,Fishing,5
2018,8,Fiji,Malai,Tanker,4
2018,8,Fiji,Port of Savusavu Bay,Fishing,1
2018,8,Fiji,Port of Savusavu Bay,Passenger,18
2018,8,Fiji,Suva Harbor,Cargo,29
2018,8,Fiji,Suva Harbor,Fishing,99
2018,8,Fiji,Suva Harbor,Passenger,32
2018,8,Fiji,Suva Harbor,Tanker,9
2018,8,Kiribati,Kiribati,Cargo,3
2018,8,Kiribati,Kiribati,Fishing,8
2018,8,Kiribati,Kiribati,Tanker,2
2018,8,Kiribati,Tarawa Atoll,Cargo,6
2018,8,Kiribati,Tarawa Atoll,Fishing,18
2018,8,Kiribati,Tarawa Atoll,Passenger,1
2018,8,Kiribati,Tarawa Atoll,Tanker,1
2018,8,Marshall Islands,Ebeye,Cargo,5
2018,8,Marshall Islands,Kwajalein,Cargo,2
2018,8,Marshall Islands,Kwajalein,Tanker,1
2018,8,Marshall Islands,Majuro Atoll,Cargo,18
2018,8,Marshall Islands,Majuro Atoll,Fishing,81
2018,8,Micronesia,Colonia,Cargo,3
2018,8,Micronesia,Lele Harbor,Cargo,3
2018,8,Micronesia,Lele Harbor,Fishing,4
2018,8,Micronesia,Moen,Cargo,6
2018,8,Micronesia,Moen,Tanker,1
2018,8,Micronesia,Pornpei Harbor,Cargo,11
2018,8,Micronesia,Pornpei Harbor,Fishing,47
2018,8,Micronesia,Pornpei Harbor,Tanker,1
2018,8,Nauru,Nauru,Cargo,1
2018,8,Nauru,Nauru,Fishing,1
2018,8,Nauru,Nauru,Tanker,1
2018,8,Palau,Malakal Harbor,Cargo,4
2018,8,Palau,Malakal Harbor,Fishing,20
2018,8,Palau,Malakal Harbor,Passenger,1
2018,8,Papua New Guinea,Alotoa,Cargo,6
2018,8,Papua New Guinea,Alotoa,Passenger,7
2018,8,Papua New Guinea,Alotoa,Tanker,5
2018,8,Papua New Guinea,Buka,Cargo,5
2018,8,Papua New Guinea,Buka,Passenger,2
2018,8,Papua New Guinea,Daru,Cargo,4
2018,8,Papua New Guinea,Kavieng Harbor,Cargo,8
2018,8,Papua New Guinea,Kavieng Harbor,Tanker,4
2018,8,Papua New Guinea,Kieta,Cargo,2
2018,8,Papua New Guinea,Kimbe,Cargo,22
2018,8,Papua New Guinea,Kimbe,Passenger,7
2018,8,Papua New Guinea,Kimbe,Tanker,5
2018,8,Papua New Guinea,Lae,Cargo,51
2018,8,Papua New Guinea,Lae,Fishing,2
2018,8,Papua New Guinea,Lae,Passenger,5
2018,8,Papua New Guinea,Lae,Tanker,7
2018,8,Papua New Guinea,Madang,Cargo,16
2018,8,Papua New Guinea,Madang,Fishing,1
2018,8,Papua New Guinea,Madang,Passenger,11
2018,8,Papua New Guinea,Madang,Tanker,2
2018,8,Papua New Guinea,Oro Bay,Cargo,6
2018,8,Papua New Guinea,Oro Bay,Tanker,3
2018,8,Papua New Guinea,Port Moresby,Cargo,68
2018,8,Papua New Guinea,Port Moresby,Fishing,4
2018,8,Papua New Guinea,Port Moresby,Tanker,27
2018,8,Papua New Guinea,Put Put,Cargo,10
2018,8,Papua New Guinea,Put Put,Passenger,10
2018,8,Papua New Guinea,Put Put,Tanker,1
2018,8,Papua New Guinea,Rabaul,Cargo,29
2018,8,Papua New Guinea,Rabaul,Fishing,6
2018,8,Papua New Guinea,Rabaul,Passenger,7
2018,8,Papua New Guinea,Rabaul,Tanker,4
2018,8,Papua New Guinea,Vanimo,Cargo,6
2018,8,Papua New Guinea,Wewak Harbor,Cargo,13
2018,8,Papua New Guinea,Wewak Harbor,Tanker,2
2018,8,Samoa,Apia,Cargo,29
2018,8,Samoa,Apia,Fishing,12
2018,8,Samoa,Apia,Passenger,3
2018,8,Samoa,Apia,Tanker,2
2018,8,Samoa,Salelologa,Cargo,9
2018,8,Solomon Islands,Gizo Harbor,Cargo,3
2018,8,Solomon Islands,Honiara,Cargo,16
2018,8,Solomon Islands,Honiara,Fishing,27
2018,8,Solomon Islands,Honiara,Passenger,9
2018,8,Solomon Islands,Honiara,Tanker,6
2018,8,Solomon Islands,Mbulo,Cargo,1
2018,8,Solomon Islands,Ndora,Cargo,2
2018,8,Solomon Islands,Port Noro,Cargo,36
2018,8,Solomon Islands,Port Noro,Fishing,8
2018,8,Solomon Islands,Port Noro,Tanker,2
2018,8,Solomon Islands,Rennell Island,Cargo,3
2018,8,Solomon Islands,Rennell Island,Fishing,1
2018,8,Solomon Islands,Rennell Island,Tanker,1
2018,8,Solomon Islands,Ringgi Cove,Cargo,1
2018,8,Solomon Islands,Seghe,Cargo,5
2018,8,Tonga,Neiafu,Cargo,7
2018,8,Tonga,Neiafu,Passenger,12
2018,8,Tonga,Nuku Alofa,Cargo,24
2018,8,Tonga,Nuku Alofa,Fishing,2
2018,8,Tonga,Nuku Alofa,Passenger,22
2018,8,Tonga,Nuku Alofa,Tanker,4
2018,8,Tonga,Pangai,Cargo,8
2018,8,Tonga,Pangai,Passenger,16
2018,8,Tuvalu,Funafuti Atoll,Cargo,8
2018,8,Tuvalu,Funafuti Atoll,Fishing,8
2018,8,Tuvalu,Funafuti Atoll,Tanker,1
2018,8,Vanuatu,Luganville,Cargo,8
2018,8,Vanuatu,Luganville,Passenger,6
2018,8,Vanuatu,Luganville,Tanker,1
2018,8,Vanuatu,Port Vila,Cargo,8
2018,8,Vanuatu,Port Vila,Passenger,13
2018,8,Vanuatu,Port Vila,Tanker,1
2018,9,Fiji,Lautoka Harbor,Cargo,28
2018,9,Fiji,Lautoka Harbor,Passenger,4
2018,9,Fiji,Lautoka Harbor,Tanker,12
2018,9,Fiji,Levuka,Cargo,13
2018,9,Fiji,Levuka,Fishing,3
2018,9,Fiji,Malai,Cargo,8
2018,9,Fiji,Malai,Tanker,2
2018,9,Fiji,Port of Savusavu Bay,Passenger,17
2018,9,Fiji,Suva Harbor,Cargo,29
2018,9,Fiji,Suva Harbor,Fishing,97
2018,9,Fiji,Suva Harbor,Passenger,31
2018,9,Fiji,Suva Harbor,Tanker,8
2018,9,Kiribati,Kiribati,Cargo,2
2018,9,Kiribati,Kiribati,Fishing,6
2018,9,Kiribati,Kiribati,Passenger,1
2018,9,Kiribati,Kiribati,Tanker,1
2018,9,Kiribati,Tarawa Atoll,Cargo,9
2018,9,Kiribati,Tarawa Atoll,Fishing,12
2018,9,Kiribati,Tarawa Atoll,Tanker,5
2018,9,Marshall Islands,Ebeye,Cargo,3
2018,9,Marshall Islands,Kwajalein,Cargo,3
2018,9,Marshall Islands,Kwajalein,Tanker,1
2018,9,Marshall Islands,Majuro Atoll,Cargo,20
2018,9,Marshall Islands,Majuro Atoll,Fishing,89
2018,9,Marshall Islands,Majuro Atoll,Passenger,1
2018,9,Marshall Islands,Majuro Atoll,Tanker,1
2018,9,Micronesia,Colonia,Cargo,4
2018,9,Micronesia,Lele Harbor,Cargo,5
2018,9,Micronesia,Lele Harbor,Fishing,3
2018,9,Micronesia,Moen,Cargo,3
2018,9,Micronesia,Pornpei Harbor,Cargo,9
2018,9,Micronesia,Pornpei Harbor,Fishing,47
2018,9,Micronesia,Pornpei Harbor,Tanker,1
2018,9,Nauru,Nauru,Cargo,2
2018,9,Palau,Malakal Harbor,Cargo,4
2018,9,Palau,Malakal Harbor,Fishing,25
2018,9,Palau,Malakal Harbor,Passenger,2
2018,9,Papua New Guinea,Alotoa,Cargo,5
2018,9,Papua New Guinea,Alotoa,Fishing,1
2018,9,Papua New Guinea,Alotoa,Passenger,1
2018,9,Papua New Guinea,Alotoa,Tanker,4
2018,9,Papua New Guinea,Buka,Cargo,4
2018,9,Papua New Guinea,Buka,Passenger,4
2018,9,Papua New Guinea,Kavieng Harbor,Cargo,6
2018,9,Papua New Guinea,Kavieng Harbor,Tanker,5
2018,9,Papua New Guinea,Kieta,Cargo,3
2018,9,Papua New Guinea,Kimbe,Cargo,20
2018,9,Papua New Guinea,Kimbe,Passenger,8
2018,9,Papua New Guinea,Kimbe,Tanker,6
2018,9,Papua New Guinea,Lae,Cargo,48
2018,9,Papua New Guinea,Lae,Fishing,9
2018,9,Papua New Guinea,Lae,Passenger,4
2018,9,Papua New Guinea,Lae,Tanker,5
2018,9,Papua New Guinea,Madang,Cargo,17
2018,9,Papua New Guinea,Madang,Passenger,9
2018,9,Papua New Guinea,Madang,Tanker,1
2018,9,Papua New Guinea,Oro Bay,Cargo,6
2018,9,Papua New Guinea,Oro Bay,Tanker,3
2018,9,Papua New Guinea,Port Moresby,Cargo,67
2018,9,Papua New Guinea,Port Moresby,Fishing,1
2018,9,Papua New Guinea,Port Moresby,Tanker,23
2018,9,Papua New Guinea,Put Put,Cargo,7
2018,9,Papua New Guinea,Put Put,Passenger,10
2018,9,Papua New Guinea,Put Put,Tanker,3
2018,9,Papua New Guinea,Rabaul,Cargo,24
2018,9,Papua New Guinea,Rabaul,Fishing,7
2018,9,Papua New Guinea,Rabaul,Passenger,9
2018,9,Papua New Guinea,Rabaul,Tanker,8
2018,9,Papua New Guinea,Vanimo,Cargo,15
2018,9,Papua New Guinea,Vanimo,Passenger,1
2018,9,Papua New Guinea,Vanimo,Tanker,2
2018,9,Papua New Guinea,Wewak Harbor,Cargo,14
2018,9,Papua New Guinea,Wewak Harbor,Fishing,2
2018,9,Papua New Guinea,Wewak Harbor,Tanker,3
2018,9,Samoa,Apia,Cargo,25
2018,9,Samoa,Apia,Fishing,10
2018,9,Samoa,Apia,Passenger,2
2018,9,Samoa,Apia,Tanker,2
2018,9,Samoa,Salelologa,Cargo,9
2018,9,Solomon Islands,Gizo Harbor,Cargo,3
2018,9,Solomon Islands,Gizo Harbor,Passenger,1
2018,9,Solomon Islands,Honiara,Cargo,18
2018,9,Solomon Islands,Honiara,Fishing,30
2018,9,Solomon Islands,Honiara,Passenger,7
2018,9,Solomon Islands,Honiara,Tanker,6
2018,9,Solomon Islands,Mbulo,Cargo,2
2018,9,Solomon Islands,Ndora,Cargo,1
2018,9,Solomon Islands,Port Noro,Cargo,35
2018,9,Solomon Islands,Port Noro,Fishing,1
2018,9,Solomon Islands,Rennell Island,Cargo,3
2018,9,Solomon Islands,Rennell Island,Tanker,1
2018,9,Solomon Islands,Seghe,Cargo,3
2018,9,Tonga,Neiafu,Cargo,6
2018,9,Tonga,Neiafu,Passenger,9
2018,9,Tonga,Nuku Alofa,Cargo,20
2018,9,Tonga,Nuku Alofa,Passenger,16
2018,9,Tonga,Nuku Alofa,Tanker,3
2018,9,Tonga,Pangai,Cargo,6
2018,9,Tonga,Pangai,Passenger,11
2018,9,Tuvalu,Funafuti Atoll,Cargo,11
2018,9,Tuvalu,Funafuti Atoll,Fishing,6
2018,9,Tuvalu,Funafuti Atoll,Tanker,1
2018,9,Vanuatu,Luganville,Cargo,9
2018,9,Vanuatu,Luganville,Passenger,4
2018,9,Vanuatu,Port Vila,Cargo,10
2018,9,Vanuatu,Port Vila,Passenger,19
2018,9,Vanuatu,Port Vila,Tanker,3
2018,10,Fiji,Lautoka Harbor,Cargo,23
2018,10,Fiji,Lautoka Harbor,Fishing,2
2018,10,Fiji,Lautoka Harbor,Passenger,5
2018,10,Fiji,Lautoka Harbor,Tanker,17
2018,10,Fiji,Levuka,Cargo,13
2018,10,Fiji,Levuka,Fishing,3
2018,10,Fiji,Levuka,Passenger,2
2018,10,Fiji,Malai,Cargo,1
2018,10,Fiji,Malai,Fishing,1
2018,10,Fiji,Malai,Tanker,5
2018,10,Fiji,Nabouwalu Jetty,Cargo,1
2018,10,Fiji,Port of Savusavu Bay,Passenger,15
2018,10,Fiji,Suva Harbor,Cargo,27
2018,10,Fiji,Suva Harbor,Fishing,81
2018,10,Fiji,Suva Harbor,Passenger,31
2018,10,Fiji,Suva Harbor,Tanker,7
2018,10,Kiribati,Kiribati,Cargo,5
2018,10,Kiribati,Kiribati,Fishing,6
2018,10,Kiribati,Tarawa Atoll,Cargo,4
2018,10,Kiribati,Tarawa Atoll,Fishing,8
2018,10,Kiribati,Tarawa Atoll,Passenger,1
2018,10,Kiribati,Tarawa Atoll,Tanker,3
2018,10,Marshall Islands,Ebeye,Cargo,2
2018,10,Marshall Islands,Kwajalein,Cargo,2
2018,10,Marshall Islands,Kwajalein,Tanker,1
2018,10,Marshall Islands,Majuro Atoll,Cargo,24
2018,10,Marshall Islands,Majuro Atoll,Fishing,85
2018,10,Marshall Islands,Majuro Atoll,Passenger,1
2018,10,Marshall Islands,Majuro Atoll,Tanker,1
2018,10,Micronesia,Colonia,Cargo,3
2018,10,Micronesia,Colonia,Passenger,1
2018,10,Micronesia,Lele Harbor,Cargo,3
2018,10,Micronesia,Lele Harbor,Fishing,10
2018,10,Micronesia,Moen,Cargo,2
2018,10,Micronesia,Moen,Fishing,2
2018,10,Micronesia,Pornpei Harbor,Cargo,9
2018,10,Micronesia,Pornpei Harbor,Fishing,33
2018,10,Micronesia,Pornpei Harbor,Passenger,1
2018,10,Micronesia,Pornpei Harbor,Tanker,1
2018,10,Nauru,Nauru,Tanker,1
2018,10,Palau,Malakal Harbor,Cargo,5
2018,10,Palau,Malakal Harbor,Fishing,20
2018,10,Palau,Malakal Harbor,Passenger,1
2018,10,Papua New Guinea,Alotoa,Cargo,7
2018,10,Papua New Guinea,Alotoa,Fishing,1
2018,10,Papua New Guinea,Alotoa,Passenger,10
2018,10,Papua New Guinea,Alotoa,Tanker,2
2018,10,Papua New Guinea,Buka,Cargo,7
2018,10,Papua New Guinea,Buka,Passenger,2
2018,10,Papua New Guinea,Daru,Cargo,5
2018,10,Papua New Guinea,Kavieng Harbor,Cargo,12
2018,10,Papua New Guinea,Kavieng Harbor,Tanker,4
2018,10,Papua New Guinea,Kieta,Cargo,1
2018,10,Papua New Guinea,Kimbe,Cargo,18
2018,10,Papua New Guinea,Kimbe,Passenger,7
2018,10,Papua New Guinea,Kimbe,Tanker,3
2018,10,Papua New Guinea,Lae,Cargo,48
2018,10,Papua New Guinea,Lae,Fishing,5
2018,10,Papua New Guinea,Lae,Passenger,3
2018,10,Papua New Guinea,Lae,Tanker,5
2018,10,Papua New Guinea,Madang,Cargo,20
2018,10,Papua New Guinea,Madang,Passenger,11
2018,10,Papua New Guinea,Madang,Tanker,2
2018,10,Papua New Guinea,Oro Bay,Cargo,6
2018,10,Papua New Guinea,Oro Bay,Tanker,1
2018,10,Papua New Guinea,Port Moresby,Cargo,64
2018,10,Papua New Guinea,Port Moresby,Fishing,2
2018,10,Papua New Guinea,Port Moresby,Passenger,2
2018,10,Papua New Guinea,Port Moresby,Tanker,23
2018,10,Papua New Guinea,Put Put,Cargo,8
2018,10,Papua New Guinea,Put Put,Passenger,7
2018,10,Papua New Guinea,Put Put,Tanker,2
2018,10,Papua New Guinea,Rabaul,Cargo,25
2018,10,Papua New Guinea,Rabaul,Fishing,14
2018,10,Papua New Guinea,Rabaul,Passenger,6
2018,10,Papua New Guinea,Rabaul,Tanker,4
2018,10,Papua New Guinea,Vanimo,Cargo,11
